Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Type_of_Loan_No Data,Type_of_Loan_Others,Type_of_Loan_auto loan,Type_of_Loan_credit-builder loan,Type_of_Loan_debt consolidation loan,Type_of_Loan_home equity loan,Type_of_Loan_mortgage loan,Type_of_Loan_not specified,Type_of_Loan_payday loan,Type_of_Loan_personal loan,Type_of_Loan_student loan,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments
37.0,18180.43,1725.0358333333334,9.0,9.0,17.0,9.0,61.0,20.0,8.6,14.0,0,2329.29,173.0,1,116.08159431872198,26.2789831895105,237.4691588369511,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25.0,72219.48,5866.29,9.0,6.0,18.0,9.0,28.0,24.0,23.77,8.0,0,3456.15,109.0,1,412.6864940912161,156.6169267476849,205.86661458468583,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16.0,14198.91,1099.2425,6.0,7.0,6.0,6.0,17.0,18.0,18.44,6.0,1,603.87,102.0,1,70.49609995083726,21.06784870179871,278.36030134736404,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,57327.3,4605.275,4.0,3.0,17.0,0.0,27.0,9.0,11.36,1.0,1,1319.42,188.0,0,0.0,67.73093517713608,609.6377914743236,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.0,61936.88,5216.406666666667,4.0,4.0,7.0,5.0,21.0,19.0,10.39,8.0,1,1877.98,219.0,1,223.36146042091667,59.048962544821386,479.2302437009287,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.0,32594.76,2959.23,2.0,2.0,11.0,3.0,11.0,7.0,3.54,1.0,2,1146.39,340.0,0,74.12073087666153,43.221423778351415,265.4149188234624,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,145056.64,11965.053333333335,4.0,5.0,11.0,6.0,12.0,14.0,15.8,9.0,1,529.67,72.0,1,474.93045037457534,88.4265523633539,752.8626276065021,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44.0,15806.84,1140.236666666667,6.0,5.0,21.0,3.0,18.0,14.0,3.41,11.0,0,2580.63,230.0,2,29.02999324005239,24.911371509763256,242.81258549320984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,35235.45,3048.2875,6.0,4.0,15.0,1.0,18.0,6.0,15.41,7.0,1,1140.68,209.0,1,23.125097608813267,24.408264519013,404.5669851419104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
52.0,55877.54,4477.461666666667,4.0,5.0,11.0,1.0,27.0,14.0,10.38,3.0,1,592.24,268.0,1,46.35492672552254,48.38528185042418,593.00595809072,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
27.0,16873.115,1582.092916666667,7.0,3.0,11.0,1.0,14.0,22.0,8.49,3.0,2,1143.31,382.0,0,11.225901466541725,48.02048463326796,292.0865259539959,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
53.0,85498.65,7313.8875,3.0,3.0,14.0,3.0,5.0,17.0,12.38,2.0,1,397.93,201.0,1,151.79527713902138,136.97992724715098,448.0088550762397,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.0,47868.74,3802.061666666666,5.0,5.0,15.0,2.0,8.0,10.0,8.92,6.0,1,727.67,76.0,1,64.05620008509204,72.89942717654381,148.67570587422182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49.0,90875.56,7538.963333333332,5.0,3.0,15.0,1.0,29.0,19.0,7.83,4.0,1,1009.2,213.0,0,53.38830576064987,53.81901585911518,576.2519629168963,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17.0,52116.66,4364.055,7.0,7.0,17.0,4.0,20.0,10.0,17.7,5.0,1,2031.94,237.0,1,114.99621016844463,48.88077305712197,475.3133452885007,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39.0,76644.16,5331.132338456785,5.0,4.0,9.0,3.0,32.0,12.0,0.68,4.0,1,1431.83,339.0,0,932.5648320192204,70.09282045942389,237.87268155518376,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43.0,15225.99,1488.8325,8.0,6.0,21.0,3.0,29.0,18.0,0.86,13.0,0,2103.91,136.0,2,29.415622966550306,17.421053041936613,249.4962839948932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.0,19605.79,1839.815833333333,9.0,7.0,21.0,8.0,28.0,15.0,28.7,9.0,0,4679.67,70.0,1,94.5176031764027,17.512943362025492,242.14151025015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.0,80756.36,6937.696666666668,5.0,3.0,7.0,3.0,0.0,2.0,6.38,3.0,2,1356.82,351.0,0,189.1711729447216,70.3308031442382,553.6929908490616,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.0,16587.02,1668.2516666666668,4.0,6.0,7.0,1.0,10.0,7.0,4.21,2.0,2,581.12,241.0,0,12.795844535206234,14.467560034921537,342.05190933866027,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49.0,105226.98,8744.915,2.0,3.0,8.0,4.0,14.0,9.0,6.67,8.0,2,1010.06,318.0,0,210.25067319639788,92.06823402317774,430.9385013819737,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,31722.09,2577.5075,7.0,5.0,9.0,1.0,7.0,15.0,1.74,5.0,2,401.31,376.0,0,25.43561403618897,45.90146489566085,187.875580805297,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
32.0,108134.07,8779.1725,5.0,3.0,15.0,0.0,22.0,16.0,19.29,5.0,1,198.06,288.0,1,0.0,68.9191559624615,920.2451446690726,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,42031.09,3762.590833333333,2.0,1.0,8.0,3.0,0.0,2.0,8.11,2.0,2,83.55,203.0,0,66.50617973071175,28.50781577949369,475.54089223951655,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.0,24312.94,2040.078333333333,4.0,6.0,20.0,6.0,24.0,15.0,22.83,4.0,1,636.21,121.0,1,120.6661970700823,34.424667305112315,219.6934029487195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51.0,36850.65,3266.8875000000007,6.0,3.0,19.0,3.0,12.0,17.0,6.77,0.0,1,420.06,310.0,1,52.51752166257032,31.86486120632538,187.3897871939213,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.0,30256.85,2226.4041666666667,0.0,5.0,5.0,3.0,23.0,5.0,0.73,4.0,2,1483.23,240.0,0,62.10515619403197,69.3193605121824,333.7072397677867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,9637.635,663.13625,7.0,7.0,28.0,6.0,38.0,18.0,9.32,11.0,0,2574.11,114.0,1,42.46995944778222,29.56939027829957,245.42823374455728,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,36568.05,3011.3375,4.0,7.0,12.0,4.0,12.0,15.0,2.83,0.0,1,1417.22,365.0,2,72.58745421757796,41.62592296781821,417.8844389745903,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.0,67287.0,5339.25,6.0,6.0,19.0,8.0,29.0,18.0,16.15,11.0,0,2589.93,70.0,1,335.1233724161384,46.34310868415163,346.4711727583112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.0,141000.84,11973.07,5.0,3.0,20.0,4.0,29.0,9.0,7.25,3.0,1,290.5,291.0,1,255.3987089277089,131.78884637098102,748.6925149494093,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,63597.74,5359.8116666666665,3.0,7.0,7.0,1.0,29.0,14.0,17.67,5.0,1,1167.37,78.0,1,50.17057736977844,101.1680538521547,348.5305098534291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33.0,80182.28,6684.856666666668,4.0,4.0,9.0,1.0,7.0,8.0,1.9,0.0,1,645.51,382.0,2,36.038954600952295,46.31437542840413,273.5215031393244,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28.0,62845.76,4966.1466666666665,2.0,3.0,7.0,3.0,6.0,0.0,8.69,3.0,2,463.98,332.0,0,118.32406686274965,51.65718919493887,523.8636565120884,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54.0,55662.64,4900.553333333333,4.0,6.0,6.0,3.0,28.0,19.0,11.06,2.0,1,1078.02,270.0,1,90.9499455688362,44.571314261283206,594.5340735032139,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36.0,16864.18,1474.3483333333334,5.0,4.0,18.0,4.0,28.0,8.0,15.3,6.0,1,262.98,295.0,1,44.271841545338994,42.08613088358816,274.50302199498225,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,15803.96,1307.996666666667,3.0,5.0,15.0,4.0,25.0,19.0,13.25,6.0,1,931.32,257.0,1,45.037244539889095,24.19322430463752,292.48595817021425,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.0,14773.62,1085.135,5.0,3.0,23.0,5.0,10.0,11.0,12.16,6.0,1,2367.13,155.0,1,42.99065078092292,23.864376327452806,269.7594877515303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44.0,69895.56,5893.63,3.0,6.0,9.0,4.0,15.0,8.0,9.65,3.0,2,91.34,201.0,0,154.58188683665853,48.03562794703231,440.6097638668053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27.0,50600.01,3923.6675,8.0,8.0,18.0,2.0,23.0,19.0,2.4000000000000004,15.0,0,1691.6,154.0,1,51.02564797398242,31.18023178301936,116.2083893972358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36.0,12338.465,738.2054166666667,5.0,5.0,2.0,1.0,18.0,17.0,6.52,4.0,2,352.92,386.0,2,10.218510757658294,15.072053950967376,288.529976958041,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
22.0,24859.96,2045.6633333333327,4.0,7.0,12.0,3.0,10.0,11.0,6.02,2.0,1,407.48,333.0,2,59.01474298878972,24.04169241838581,308.0121252929562,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0,35093.6,2969.4666666666667,4.0,4.0,19.0,0.0,5.0,8.0,4.27,3.0,1,916.22,379.0,1,0.0,19.830934666559383,282.20537656145177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.0,105667.62,8668.635,7.0,3.0,15.0,4.0,29.0,15.0,6.87,3.0,1,511.96,317.0,0,318.5010526317579,81.58550101077653,307.57234981047503,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
52.0,31950.94,2697.578333333333,3.0,3.0,5.0,1.0,26.0,15.0,12.43,4.0,1,256.26,190.0,1,18.4966712392762,48.737570739464175,449.3070468332624,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
45.0,31896.42,2417.035,3.0,5.0,4.0,1.0,3.0,7.0,5.91,3.0,2,1177.43,303.0,0,22.799777755562943,33.083669855697025,324.431991724209,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55.0,136542.08,11242.506666666664,3.0,7.0,14.0,2.0,27.0,15.0,5.74,0.0,1,3.31,308.0,0,178.57460109647312,84.50134366542311,1001.0670877177686,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,60159.45,4975.2875,4.0,7.0,15.0,0.0,5.0,17.0,8.62,4.0,1,686.05,302.0,1,0.0,102.19418309368628,198.56460110044569,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.0,21671.53,1643.960833333333,6.0,7.0,11.0,2.0,30.0,13.0,15.59,0.0,1,1420.13,394.0,1,20.70320280594521,41.48091105397799,278.8278784920884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.0,57180.88,4584.073333333333,3.0,4.0,9.0,0.0,4.0,12.0,3.89,2.0,2,1126.79,232.0,0,0.0,70.96644544646534,575.6264763225219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52.0,89495.67,7417.9725,1.0,4.0,9.0,2.0,2.0,3.0,6.84,4.0,2,1393.69,275.0,0,87.1462147142287,75.70388595342129,622.7019100639969,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,47873.6,3895.466666666666,3.0,3.0,19.0,2.0,19.0,16.0,11.81,3.0,1,879.54,303.0,1,57.86503767092425,32.178563518495785,467.9139509963732,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.0,73600.26,6382.355,6.0,7.0,17.0,4.0,15.0,13.0,7.32,6.0,1,691.31,242.0,0,177.36382621548114,71.23883996479711,531.2376321829789,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
47.0,36016.78,2758.398333333333,1.0,4.0,3.0,1.0,13.0,3.0,10.85,0.0,2,202.67,355.0,0,18.478105432186503,46.89883418110461,403.5883058556671,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24.0,170502.52,14489.543333333331,1.0,5.0,9.0,2.0,2.0,4.0,2.84,3.0,2,334.62,296.0,0,190.4814722145373,153.81308606798183,640.7689845596474,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.0,38126.94,3373.245000000001,8.0,9.0,29.0,9.0,60.0,25.0,4.13,10.0,0,1606.16,135.0,1,168.5211474072466,22.00950186267632,360.8402929032068,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19.0,32246.4,2437.2000000000007,5.0,4.0,10.0,0.0,10.0,9.0,19.96,5.0,1,1396.38,276.0,1,0.0,46.28107509782576,414.9210880390689,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34.0,78244.68,6483.389999999999,4.0,6.0,23.0,5.0,25.0,20.0,14.78,8.0,1,1737.51,142.0,1,319.05773219616987,67.52612421172876,234.8377993490451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50.0,127430.52,10870.21,4.0,5.0,2.0,0.0,5.0,1.0,2.24,1.0,2,1039.71,302.0,0,0.0,73.67873516299666,878.5306864328797,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.0,99565.36,8377.113333333333,8.0,5.0,20.0,0.0,22.0,7.0,24.45,6.0,1,551.66,284.0,1,0.0,99.3376141027334,933.3680805360962,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.0,21017.01,1597.4174999999998,0.0,3.0,7.0,1.0,10.0,7.0,4.17,1.0,2,116.3,381.0,0,11.768268085541944,30.17975415376793,314.98839195693984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
45.0,18759.61,1455.3008333333337,8.0,6.0,34.0,9.0,32.0,17.0,29.97,10.0,0,4983.86,13.0,1,87.18813971396236,32.77697960788523,224.79753496888333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,13300.535,1183.3779166666666,4.0,3.0,14.0,3.0,13.0,10.0,10.5,1.0,1,367.87,316.0,1,18.413069230897783,41.81527122505046,303.07136434955964,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54.0,57365.73,4420.592438963689,8.0,4.0,8.0,2.0,28.0,8.0,13.82,4.0,1,997.45,210.0,1,387.2760671620287,54.01544087777904,496.9384724590085,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.0,9029.7,938.475,7.0,6.0,29.0,3.0,9.0,17.0,16.62,10.0,1,2243.41,215.0,1,15.016109361237593,0.0,292.24390546741347,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49.0,28101.46,2173.463806859156,5.0,7.0,8.0,3.0,28.0,8.0,1.85,4.0,1,454.67,321.0,0,268.26801161579965,85.63401051181197,242.9210802357672,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.0,72050.92,6173.243333333333,2.0,5.0,4.0,2.0,12.0,7.0,1.1899999999999995,1.0,2,297.94,328.0,0,88.94101184193286,45.00728164171139,592.7071107814129,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.0,143703.4,12099.283333333333,8.0,3.0,6.0,2.0,27.0,15.0,10.53,6.0,1,418.85,377.0,1,168.7055046907443,83.57197026911501,1006.7379002123412,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45.0,147521.76,12586.48,1.0,1.0,2.0,1.0,5.0,2.0,0.57,7.0,2,101.57,216.0,0,122.3425952164507,131.25239152488658,421.33587524535307,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14.0,24278.95,1944.2458333333327,8.0,3.0,13.0,7.0,19.0,15.0,7.63,7.0,1,1448.3,234.0,1,70.93607020198291,21.68220374002604,329.9621257575826,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.0,32853.06,2929.755,8.0,8.0,33.0,6.0,43.0,24.0,26.66,9.0,0,3178.65,144.0,1,102.577142204065,65.77450119897631,354.8156443497242,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49.0,17039.415,1616.95125,2.0,5.0,4.0,0.0,8.0,4.0,3.07,4.0,2,1373.74,192.0,2,0.0,45.645292836944144,369.9780069402676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,122922.24,10210.52,2.0,4.0,10.0,1.0,13.0,7.0,3.45,3.0,2,1424.04,232.0,0,59.65608313787898,134.9464434578037,884.3939820113917,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
41.0,8135.855,486.98791666666665,7.0,7.0,17.0,9.0,55.0,24.0,21.15,8.0,0,4584.48,81.0,1,42.989801785988206,14.193352225968148,247.394810626677,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45.0,30909.93,2554.8275,4.0,6.0,5.0,1.0,8.0,13.0,2.99,4.0,1,1202.05,247.0,1,21.44436798688233,24.87917589067777,273.34553582230467,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
36.0,11629.69,1263.1408333333334,7.0,3.0,4.0,0.0,18.0,19.0,8.42,4.0,2,517.34,331.0,0,0.0,18.500927981512287,339.8705294853373,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30.0,16733.85,1612.4875,9.0,8.0,25.0,6.0,27.0,18.0,9.26,11.0,0,2229.76,158.0,1,53.985875609965895,18.014879072132057,329.24799531790205,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
44.0,11364.87,1095.0725000000002,6.0,5.0,7.0,3.0,23.0,17.0,15.77,9.0,1,1227.03,118.0,1,16.49697207778764,28.094265439173512,306.5159577965566,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30.0,61783.38,5422.615,3.0,7.0,11.0,3.0,8.0,7.0,11.35,3.0,2,1385.21,303.0,0,87.12472355317223,42.17634587613181,615.4673249949785,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43.0,98459.7,8165.975,3.0,7.0,9.0,4.0,0.0,12.0,1.8,3.0,2,24.1,323.0,2,196.5613024739651,70.24688858777347,349.81481493638205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.0,43270.47,3882.8725,3.0,4.0,19.0,2.0,7.0,21.0,15.01,5.0,1,1401.86,203.0,1,71.75087621356266,71.72390186073426,423.6015030439938,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
41.0,49224.84,4225.07,8.0,6.0,26.0,7.0,41.0,20.0,7.94,11.0,0,2589.29,166.0,1,166.2795554778638,52.81445073613885,381.7575931749405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43.0,20889.64,1616.803333333333,10.0,10.0,22.0,6.0,26.0,22.0,10.42,10.0,0,2578.2,139.0,2,103.13108512686917,29.896436674912525,280.8237519950836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53.0,20875.67,1536.6391666666666,5.0,3.0,10.0,4.0,7.0,16.0,1.49,1.0,2,1363.29,267.0,0,38.072524934070174,52.81582034531748,250.97924069890115,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,122135.12,10125.926666666666,2.0,4.0,1.0,1.0,26.0,11.0,11.46,2.0,2,1384.06,212.0,0,53.47224018380252,215.4872708335824,1047.4689715828715,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
31.0,8393.545,516.4620833333332,7.0,6.0,30.0,7.0,41.0,19.0,11.57,11.0,0,4103.79,88.0,1,46.691044871178335,0.0,237.21896545282715,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.0,35059.2,2653.6,8.0,6.0,25.0,9.0,29.0,20.0,22.42,10.0,0,2834.16,51.0,1,200.38615492103,18.324448762391373,128.45841994616342,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15.0,58306.26,4750.855,6.0,5.0,25.0,3.0,25.0,10.0,9.49,11.0,1,1628.95,183.0,1,101.06947495354628,81.45093874619118,532.5650863002626,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50.0,14957.52,1387.46,7.0,6.0,12.0,1.0,23.0,9.0,4.64,4.0,1,1015.61,362.0,0,8.39085635551636,13.935932846512324,345.7613278802388,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29.0,36035.32,2910.943333333333,9.0,10.0,22.0,4.0,36.0,18.0,16.47,8.0,1,2138.6,85.0,1,79.97784113366491,32.51689867708813,384.591314649878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,18936.55,1723.0458333333331,8.0,6.0,25.0,7.0,27.0,18.0,19.7,7.0,0,3969.14,130.0,1,80.84994008361595,30.65890497856475,171.98736447624725,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.0,9276.99,741.0825,10.0,5.0,25.0,5.0,28.0,22.0,24.2,7.0,0,3297.71,107.0,1,28.18064196303841,0.0,282.4503179509385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,33480.02,2775.001666666666,8.0,10.0,19.0,9.0,61.0,17.0,6.73,7.0,0,4177.98,40.0,1,128.0957058033712,44.59659791297832,199.5432681472805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.0,60986.49000000001,5017.2075,6.0,6.0,15.0,1.0,5.0,16.0,8.67,8.0,1,760.99,246.0,1,31.92412988022645,66.49064120757785,529.0981942940664,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17.0,30660.86,2848.0716666666667,10.0,7.0,32.0,6.0,48.0,25.0,1.52,9.0,0,4733.81,49.0,1,139.23927269039544,46.179531441745866,225.68642512233063,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35.0,22373.535,2137.4612500000007,5.0,5.0,10.0,2.0,2.0,9.0,7.24,0.0,2,1472.78,298.0,0,31.947799063150374,20.928845890670363,386.6143405146615,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.0,34613.16,3001.4300000000007,5.0,4.0,14.0,2.0,27.0,7.0,4.97,3.0,1,213.48,400.0,1,33.50993646028796,26.073523345736824,369.5903341583075,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,85163.31,6902.9425,5.0,3.0,6.0,4.0,10.0,20.0,6.23,4.0,1,64.87,251.0,0,271.92456435627827,141.97610749064484,77.03256861424455,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.0,57786.18000000001,4910.515,7.0,4.0,11.0,4.0,25.0,8.0,8.89,7.0,1,1693.68,244.0,1,167.88680325081603,71.4284975696694,474.9815405635964,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48.0,74437.44,6184.12,5.0,7.0,4.0,2.0,5.0,3.0,7.45,0.0,2,440.18,383.0,2,104.41103530032606,51.45236625334281,702.5485984463312,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,62827.47,5441.6225,4.0,7.0,16.0,1.0,4.0,14.0,17.77,4.0,1,1031.09,208.0,0,39.06519725227935,48.22505361951425,460.0516221465885,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
36.0,34710.6,3170.55,6.0,3.0,20.0,7.0,22.0,10.0,14.76,10.0,1,1462.53,178.0,1,197.1080745500404,44.200976373097646,325.745949076862,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36.0,32597.48,2734.4566666666665,1.0,2.0,2.0,2.0,10.0,11.0,6.3,2.0,2,1313.52,233.0,0,45.053384914710776,34.21926164484559,246.7157442549401,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43.0,44295.54,3677.295,8.0,6.0,30.0,2.0,38.0,18.0,11.96,6.0,1,1280.42,146.0,1,65.57597408241918,24.42063853210257,102.20482713257296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19.0,20855.32,2015.9433333333327,5.0,7.0,20.0,0.0,22.0,12.0,19.38,5.0,1,57.51,338.0,1,0.0,26.90996025059645,300.79909818203623,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,53466.60000000001,4156.55,9.0,6.0,26.0,3.0,21.0,18.0,9.76,13.0,1,1402.55,124.0,2,90.887523470686,85.28668894123945,436.88392829684256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14.0,39887.22,3224.935,9.0,9.0,16.0,5.0,57.0,19.0,17.25,14.0,0,3119.6,151.0,1,133.47084524343262,37.210310126757285,159.53028091098705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47.0,58267.5,4601.625,4.0,3.0,19.0,0.0,12.0,10.0,13.42,0.0,1,244.16,266.0,1,0.0,90.9669814366596,240.07169916146407,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40.0,88402.96,7497.913333333334,4.0,5.0,6.0,0.0,13.0,8.0,15.48,2.0,1,885.12,383.0,2,0.0,81.02087121804729,844.4329499143722,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43.0,32178.74,2470.561666666667,10.0,6.0,21.0,6.0,42.0,8.0,14.15,8.0,1,2165.47,142.0,2,99.44574466527511,55.61430200055583,331.9961200008358,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.0,31816.07,2442.339166666666,4.0,5.0,18.0,4.0,5.0,14.0,13.8,6.0,1,4.82,380.0,2,105.4263915909352,58.28731106037331,309.6779288012113,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41.0,63661.6,5598.133333333332,3.0,5.0,16.0,2.0,23.0,7.0,1.03,1.0,1,1167.2,336.0,2,69.43553038340602,41.622723513872906,542.7828257080804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
